ID,text,target,stance,sarcasm,sentiment
3633,      ربئي يا ربئي! يعنني بدوية الساس والمنشى تنعتهم بالذكور وتحتمي بمتابعينها الذكور  الحكومة تتحمل توابع تمكين وتدليل وتفضيل وأشهار المرأة والتي لم نرى نتائجها في كثير من النساء الا في قلة الحياء وقلة الأدب والمسخرة وتدني الاخلاق وسواء بالحياة العامة او بمواقع التواصل وحتى في الوظائف,Women empowerment,Against,No,Negative
3634, غلط يا معلم. اللقاح ضروري جداً وانا في خضم المعركة؛ اللي واخد التطعيم حتى لو جاتله كورونا بتبقى خفيفة لا تصل به للرعاية المركزة.. والجلطات من الفيروس نفسه. أما ان اللقاح يسبب جلطات فنادرة جداً في المليون وبتتعالج والله الناس لازم تاخد اللقاح زي أي تطعيم حقنة,Covid Vaccine,Favor,No,Positive
3635, الإيمان بالله تعالى    #تمكين_المرأة_في_خدمة_ضيوف_الرحمن,Women empowerment,Favor,No,Neutral
3636,   بالضبط... يجب ان يكون الحضور مقنن للحفاظ على الناس وايضا التحول الالكتروني خدمته سريعه جدا و تقلل الاحتكاك البشري والمعاملات البيروقراطية و التكدس الروتيني وتقلل الميزانيات وتسبب نظافه للبيئة مو عوادم السيارات و تقلل الزحمة.,Digital Transformation,Favor,No,Negative
3637,بورصة الكويت و مبادرة تمكين المرأة ,Women empowerment,Favor,No,Neutral
3638,شكرا ل  ع تقديم الفرصه الجميله و المفيده لتنمية مهاراتنا التسويقيه و الابداعيه وجه مبتسم بعيون قلبوجه مبتسم بعيون قلبوجه مبتسم بعيون قلب التصفيقلون البشرة الفاتحالتصفيقلون البشرة الفاتحالتصفيقلون البشرة الفاتح #التأهيل_المهني_والحرفي #ينبع #تمكين_المرأة,Women empowerment,Favor,No,Positive
3639,كُنت بحضر ورشة بالجامعة من وزارة الشباب عن تمكين المرأة  و أنا بطاوش طبعاً وشادة على حالي من كتر الأفكار الغبية الّي انطرحت  فجأة الدكتورة بتحكي سارة مثلاً من الطلاب المتميزين عنا ورح توصل للي بدها إياه  وصار نائب العميد وشباب دفعتي يسقفولي. وبس والله نسيت على شو كنت أطاوش هههوَردَة ,Women empowerment,Favor,No,Neutral
3640, التحول الالكتروني بكافة الوزارات والمنافذ يوفر على الدوله هالاعداد من العماله الهامشية والميزانيات وكذالك كافة الاعمال ممكن تتم من اي مكان وإمكانية المراقبه والمحاسبة بالادله ومنع الواسطات والتدخلات اضافة لسرعة وسهولة الإجراءات,Digital Transformation,Favor,No,Neutral
3641, هذي آخرة تمكين المرأة,Women empowerment,Against,No,Negative
3642,جلسة لدور الإعلام في تمكين المرأة وملامح من الخطة الخمسية العاشرة في #ولاية_صور .      ,Women empowerment,Favor,No,Neutral
3643,تمكين المرأة من المشاركة السياسية هو استثمار في مستقبل حقوق المرأة، حيث ستتمكن النساء من إحداث التغيير #بدي_حقي #womensurvivors ,Women empowerment,Favor,No,Positive
3644,#حديث الصحافة عن الجلسة الحوارية والتي كانت بعنوان ( دور الإعلام في تمكين المرأة العمانية وملامح من الخطة الخمسية العاشرة) ..    ,Women empowerment,Favor,No,Neutral
3645,الولد ضد تمكين المرأة وجه مبتسم مع عرق ,Women empowerment,Against,Yes,Negative
3649,اعطيت الثقه والحرية الكامله في عصر تمكين المراة وللاسف قامت الموقوفه بالتخابر ضد وطنها ومساس امنها الوطني #لجين_الهذلول ,Women empowerment,Against,No,Negative
3650,لجين عبدالله الهذلول عضوا   اعطيت الثقه والحرية الكامله في عصر تمكين المراة وللاسف قامت الموقوفه بالتخابر ضد وطنها ومساس امنه الوطني #FreeLoujaiلجين_الهذلول ,Women empowerment,Against,No,Negative
3651,يتبع والذي تنفذه وزارة التعليم بالتعاون مع شركة تطوير لتقنيات التعليم للتحول نحو التعلم الرقمي والمساهمة في التحول إلى بيئة رقمية تفاعلية   وقدمته مشرفة تفعيل ومسؤولة الدعم الفني بشركة كلاسيرا سماح بامنصور وذلك بمقر الثانوية السابعة ,Digital Transformation,Favor,No,Positive
3652,ستؤتي ثمارها يانعة بتوفيق الله  فالمجتمع العماني أثبت جدارته وتفاعله مع برامج وأنظمة التحول الإلكتروني. ,Digital Transformation,Favor,No,Positive
3653, التحول السريع من التعليم التقليدي الى التعليم الالكتروني خلال أيام معدودة رغم كل ماواجهوه الاساتذة والاستاذات  الطلاب والطالبات يدل على قوة ومتانة التعليم في بلادنا والحمدلله والقدرات العلمية والمعرفية التي يتحلى بها المواطن السعودي. باذن,Digital Transformation,Favor,No,Positive
3655,yeah it’s 2022 and this sh1t still among us!¡ اتساءل كيف ربط تمكين المرأة بإهتمامي بالفن الكوري الي أصلًا المُهتمين فيه افضل منه وامثاله بأضعاف   احنا الي كيف نحصّل عالم نظيف واعي والعnصRية والـtخلف هذا للحين في الناس ,Women empowerment,Favor,No,Neutral
3656, اللــــه يبشرك بالخير ؛ سعادة وفرحة غمرت قلوبنا بهذا الإنجاز التقني لـ #جامعة_الأمير_سطام  بتحققها المركز الـ 23 من أصل 371 جهة حكومية بـ #السعودية_العظمى وذلك لمساهمتها في التحول الإلكتروني؛ فللــــه الحمد والشكر .,Digital Transformation,Favor,No,Positive
3658, صدقت والله اخي الكريم. ١٠٠٠وظيفة لشاب تفتح ١٠٠٠بيت وتزوج الف فتاة وتبدأ ١٠٠٠اسرة. سولافة تمكين المرأة خلق مشكله كبيرة وتمييز عنيف وظهور فروق كبيرة ضد الشاب.اكيد لن تقبل فتاة عاملة او موظفة بشاب حتى لو كان مهندس او طبيب لا يعمل. ولكن العكس يحد,Women empowerment,Against,No,Negative
3659,#المراة_السعودية_قاضية لن يكون هناك تمكين للمرأة بدون اسقاط الولاية,Women empowerment,Favor,No,Neutral
3660,"""تمكين المرأة""  يعني إشغالها بوظائف الرجال عن واجباتها الحقيقية من رعاية للابناء وتنشئتهم وحفظهم  وأول خطوات هذا التمكين هو: احتقار الأمومة وازدراؤها واعتبارها حالة بدائية أو حيوانية!!",Women empowerment,Against,No,Negative
3661,وين تمكين المرأة؟ولا بس شعارات بدون اثبات  #حمايه_المراه_مطلب,Women empowerment,Favor,No,Negative
3663,  تمكين المرأة لا علاقة له بالحجاب   إنما في مجالات عديدة كانت سابقا محتكرة للرجل   اكيد دولتنا حكيمة لن تضعها في موضع لا يناسب طبيعتها كأمرأة .  وهذا ما حصل بالفعل الحمد لله  وكثيرا منهم ما زالت متمسكة بالحجاب الشرعي ..,Women empowerment,Favor,No,Positive
3664,#التحول_الرقمى_مصر من افشل ما يكون تعقيد و تتويه الى بيعمل المنصات باين عليه موظف بس الحكومه طلبت تحول رقمى يبقى توه الناس و بس مفروض مصر تكون من اول الدول الى عندها تحول رقمى لكن تحس من المواقع الحكوميه ان الى عملها عايش فى ١٩٨٠ ولسه ماوصلش ٢٠٢٠,Digital Transformation,Against,No,Negative
3665, قصدوا بالتمكين..ربط المرأة بحبل ماchن من خلال القروض وصندوق المرأه... اي تمكين في زمن البطاله.. في زمن المديونية.. اي تمكين ووجوه الطبقه المخمليه تدور من موقع إلى آخر,Women empowerment,Against,No,Negative
