text,stance
الازدحام الذي نراه عند بعض فروع شركات الاتصالات رغم الجائحة وتحول العديد من خدمات القطاعات إلى الخدمات السحابية استغرب منه بشدة  فكيف بشركة اتصالات المفترض انها تسبق الجميع في التحول التقني لا تزال تقبع في نفس الآلية التقليدية في انجاز الاعمال  إما الخلل في التسويق أو في الخدمات,nan
 التحول التقني يسحب السلطة  ويزيد من الشفافية  ويلغي الفوارق الاجتماعية والجغرافية.. وفي هذا كله تهديد للمتشبثين بالمنصب.,Favor
التعليم عن بُعد جميل و ممتع بكل تفاصيله و آثاره . للطالب  للأسرة للمجمتع  المأمول هو التحول الالكتروني بالكامل   المسابقات   النشاطات   تحدي الابداع  الارشاد والتوجيه و الدعم النفسي ( مهمة جدا جدا) و لدينا في كل منطقة خبراء و خبيرات في هذا الشأن  #التعليم_عن_بعد #مدرستي,Favor
أسماء دول في التحول الرقمي والتطور التقني ربما لا يتوقع أحد أنها ستبرز..تايلند مثال جيد. سباق محموم واتمنى لبلدي ان يكون في طليعة اعضاء ناد التحول الرقمي والتطور التقني الجديد وقيادة ذلك في المنطقة.     ,Favor
للاسف لايتعدى التحول الرقمي في مشاريعنا الجديدة شراء منتج رقمي   في حين أن التحول الرقمي يعني تحول في الاستراتيجية والعقلية والخدمات ,nan
أنا من الناس اللي كان يعتقد إن مسألة تكون الهوية الوطنية الكترونية  مجرد وقت بسيط وتصير   مع وضعنا التقني والتقدم في التحول الرقمي  ما صار شي بعيد صراحة ماشاء الله,Favor
 تحول رقمي ايه انت فاكر ان هينفع عندك تحول رقمي انا كنت امبارح في قلعه التحول الرقمي مبعرفوش انجليزي اساسا مش عارفين يكتبوا الميل خليني ساكته... التحول الرقمي ده في المشمش,Against
 يسيرون العالم كما يريدون لصنع مجتمع رقمي بعيد عن الإنسانية يسهل التحكم به.. هنا دراسة لاحد توضح أهداف التحول الرقمي والتباعد الاجتماعي مؤشر اليد الخلفية يشير لأسفللون بشرة متوسط ,Against
صرّح رئيس الإدارة العامة للتخطيط فضيلة القاضي د/يوسف الفليتي بإطلاق حزمة جديدة من برنامج #بوابة_المحامين و #بوابة_المتقاضين وإقرار دليلها الإجرائي  وذلك ضمن جهود مجلس الشؤون الادارية للقضاء لاستكمال منظومة التحول الرقمي ودعم سرعة الإنجاز وتفعيل وتكامل مسار التقاضي الإلكتروني. ,Favor
شعرنا بمستوى ضعف البشريه جمعاء أمام فيروس لا تراه العين. شعرت مؤسساتنا باهميه التحول الالكتروني وان العمل يمكن أن ينجز إلكترونيا بنفس الكفاده بل أسرع,Favor
#حول_عالتقنية  هذا الهاشتاق يوضح حجم التحول التقني الذي نعيشه بفضل الله في #السعودية  اغلب الخدمات الحكومية رقمية  إضافة بالتأكيد لجميع التطبيقات المتعلقة بأسلوب الحياة من مطاعم وتوصيل وخدمات شخصية وتخصصية وعمليات دفع ومعاملات,Favor
 بالذات الحلقة بتاعت التحول الرقمي والتعامل الإلكتروني في المؤسسات الحكومية دا بس زكرني ليك ناس الشبكة قاطعة وزمن الفطور جا,Against
 للأسف موضوع التحول الإلكتروني إن لم يجد اهتمام شخصي من مجلس الوزراء والضغط على الجهات الحكومية لتتحول بشكل صحيح ويتم محاسبة المقصرين ما راح يكون هناك تحول حقيقي,nan
  أين المفر #العمل_عن_بعد  #التعليم_عن_بُعد #التحول_الرقمي #التحول_الالكتروني #الثورة_الصناعية_الرابعة #انترنت_الاشياء #التجارة_الالكترونية #التخزين_السحابي #العملات_الرقمية #CloudComputing #VoIP #blockchain   #etc.,nan
#كورونا_مغير_المفاهيم _ ستتبنى الشركات مفهوم التحول التقني في كثير من اعمالها. وقد تصبح عادة حتى بعد انتهاء الأزمة,Favor
"  التحول الرقمي يشعرك بالفخر و إعتزاز القادم أفضل بحول الله القادم ""رقمي""",Favor
   #بطل_المرحله  التحول الإلكتروني وجه مبتسم بعيون قلبقلب أصفرقلب أسودقلب أصفريد النصر️,Favor
"في ظل ابتكار تقنيات جديدة لتقديم الخدمات بشكل عام حول العالم   بدأت المملكة و بالخصوص في المجالات القانونية و الحقوقية و الإدارية بتطبيق هذا التحول التقني تدريجيًا   ستختفي مهنة ""المعقب"" وستقل المحاماة التقليدية المقتصرة على الترافع فقط",nan
   هنالك بعض الجهات بدأت في التحول الالكتروني  ولكن بعضها لا تزال تتعامل بالنظام الورقي حبذا لو يكون هنالك نظام متكامل مرتبط مع اللوائح لكي يقلل الوقت والجهد. على أن ترتبط جميع الوحدات بنظام متكامل,Favor
هل صحيح دمج ديوان المظالم مع وزارة العدل ان حصل ذلك نقله كبيره وتوفير هائل جدا في الموظفين والتقنيه والمباني والاعمال خاصه مع التحول الالكتروني #السعودية,Favor
 في ظل التحول الرقمي المذهل اجزم بأن النشئ الجديد قادم بنهم ع التعلم الرقمي . فلا فرق بين الحضور الحسي الجسدي في المدرسة او الجامعة وبين الحضور بالتواصل التقني السريع,Favor
